User,times,health_values,amm_prices,lower_band,upper_band,user_state
0xda9550086Cd641F515654a857Dd357E982589CFD,17814346,15.308118061322865,29182.949335376554,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17815546,14.973787140680292,28950.937539545175,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17816746,15.23000603856024,29358.514545129787,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17817947,13.541354158553922,28697.627651196373,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17819147,13.870077630087078,29016.66516739982,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17820347,13.75189998313034,28933.485249461817,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17821548,13.73740179771491,29026.394373693456,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17822748,15.124793809818712,29431.107177815415,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17823948,17.15840687173817,30117.4538094087,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17825149,16.811961392594093,29501.001023417914,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17826349,16.133730722485833,29358.271560952955,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17827549,16.247428871981224,29502.696659198562,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17828750,14.600275977488284,28896.433104492735,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17829950,14.88749572210625,29207.485690506903,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17831150,14.818579767449968,29159.68105509056,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17832351,14.755137510626435,29115.78660557829,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17833551,14.359295690954049,28927.53798012191,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17834751,14.649229413177137,29133.036900497245,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17835952,15.424774626886748,29528.302389996494,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17837152,15.271869022975961,29320.719066378613,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17838352,14.888260889310558,29051.898440577228,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17839553,14.684784931546686,28983.143777315945,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17840753,14.827105158515618,29083.79720113265,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17841953,14.976937439569854,29189.968069588675,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17843154,15.16389211160477,29322.606833685684,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17844354,14.214820422933444,29003.47530582175,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17845554,14.403849345025693,29137.552557345723,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17846755,14.252962334912686,29031.936468194595,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17847955,14.318199542035087,29078.71702463677,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17849155,14.131247253555015,28947.871739955037,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17850356,14.171102508075467,28976.693590230323,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17851556,14.28995134005569,29061.18353942225,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17852756,14.295270102121375,29065.728433305285,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17853957,14.259065360131753,29041.005773437606,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17855157,14.371775974067738,29121.287624097728,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17856357,14.137240575303839,28956.820153578483,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17857558,14.169816660872572,28980.52207293193,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17858758,14.422980662428083,29159.8208811163,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17859958,14.657914784985998,29326.931789840164,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17861159,14.709075276547503,29304.88962920027,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17862359,14.199545406143377,28945.479634490184,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17863559,14.170887658294676,28925.765506486972,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17864760,13.733425128633868,28932.731566079532,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17865960,14.742820379484375,29326.117514170848,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17867160,14.736994020251956,29234.309519058497,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17868361,14.947747602175959,29384.474963859928,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17869561,14.602294361122006,29086.482928491412,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17870761,15.67842518652589,29202.340781351068,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17871962,17.380634745091996,30060.37437956037,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17873162,17.551341643245852,29597.55149423399,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17874362,17.545111207528826,29816.94730447259,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17875563,17.1321040371955,29594.293831661085,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17876763,17.5255223432154,29871.85121796218,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17877963,17.744203518895183,29809.546289223148,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17879164,16.32347409217739,29389.04123293862,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17880364,16.28609537864775,29475.341793293515,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17881564,16.600187949203303,29697.188120201863,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17882765,16.458274710928613,29597.49947498759,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17883965,16.195124559828145,29412.837303504795,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17885165,16.49835839545387,29626.691464081694,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17886366,15.832600065589414,29214.70996594843,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17887566,15.913425964293051,29344.644552468264,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17888766,15.859924680439955,29307.461012504158,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17889967,15.783329153299155,29254.101940480865,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17891167,15.739882287640258,29224.04766090364,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17892367,16.21286301415437,29557.402554823464,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17893568,15.5574601417154,29240.96989267466,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17894768,15.809607391791083,29419.388904945798,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17895968,15.83422966443223,29437.239157924763,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17897169,15.734210616305184,29366.946194111457,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17898369,15.767820159397846,29391.132724616284,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17899569,15.835661880781393,29439.550287366957,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17900770,15.849236271875617,29449.598297375385,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17901970,15.765823670294521,29391.038281369158,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17903170,15.928187310394245,29506.40768913927,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17904371,15.752549152161146,29382.54004087896,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17905571,15.754401185804118,29384.29296781202,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17906771,15.691281998557189,29340.14337971815,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17907972,15.865243895871629,29463.589855076752,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17909172,15.267095968841504,29094.643183475397,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17910372,15.368812862617586,29368.906023890966,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17911573,15.79515289260158,29615.745743964166,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17912773,15.766263392437166,29504.577268195422,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17913973,16.181553386737267,29688.989009896497,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17915174,15.457245462976928,29089.36440316007,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17916374,15.925809270058627,29474.267028923616,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17917574,15.718098187516382,29327.466605163696,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17918775,15.649100444375422,29278.85936312512,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17919975,15.827864870092533,29405.1758579698,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17921175,15.712075177556214,29323.452084508917,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17922376,14.643821576521502,29090.947282886216,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17923576,14.79455153079829,29197.422698973955,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17924776,14.853136309877737,29238.927708511917,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17925977,14.727865582479396,29150.488184968737,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17927177,14.700650156349065,29131.36361719702,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17928377,14.537774892318117,29016.66773622733,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17929578,14.565152804073705,29183.499051627437,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17930778,13.233480665774705,28594.817528552856,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17931978,12.33634704740847,28592.682516312416,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17933179,12.2476360872225,28530.196936603876,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17934379,11.875816678995436,28337.14591352033,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17935579,10.294271080261634,27650.128617700226,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17936780,9.49119283256533,28053.163488568294,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17937980,6.826265675332115,26571.477028325342,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,17939180,6.549985473096543,26221.594787502683,26771.047904142222,26238.30405084979,0.9999999999999636
0xda9550086Cd641F515654a857Dd357E982589CFD,17940381,6.382944512238177,26643.253992262373,26771.047904142222,26238.30405084979,0.9999999999999712
0xda9550086Cd641F515654a857Dd357E982589CFD,17941581,6.393417089808366,26566.22538567228,26771.047904142222,26238.30405084979,0.9999999999999712
0xda9550086Cd641F515654a857Dd357E982589CFD,17942781,6.152030812126462,25967.365266057346,26771.047904142222,26238.30405084979,0.9999999999999958
0xda9550086Cd641F515654a857Dd357E982589CFD,17943982,5.774272770310934,26103.819353266954,26771.047904142222,26238.30405084979,0.9999999999999953
0xda9550086Cd641F515654a857Dd357E982589CFD,17945182,5.7285301472037755,25942.618482352394,26771.047904142222,26238.30405084979,0.999999999999995
0xda9550086Cd641F515654a857Dd357E982589CFD,17946382,5.6807923670185,25832.432315357044,26771.047904142222,26238.30405084979,0.9999999999999961
0xda9550086Cd641F515654a857Dd357E982589CFD,17947583,5.689246750047968,25924.25187268061,26771.047904142222,26238.30405084979,0.999999999999997
0xda9550086Cd641F515654a857Dd357E982589CFD,17948783,5.680623917112044,25872.17056401298,26771.047904142222,26238.30405084979,0.999999999999997
0xda9550086Cd641F515654a857Dd357E982589CFD,17949983,5.547171631274826,26401.60320363902,26771.047904142222,26238.30405084979,0.9999999999999951
0xda9550086Cd641F515654a857Dd357E982589CFD,17951184,5.460623929118872,25967.38513606097,26771.047904142222,26238.30405084979,0.9999999999999923
0xda9550086Cd641F515654a857Dd357E982589CFD,17952384,5.480548894782479,26086.462272619407,26771.047904142222,26238.30405084979,0.999999999999994
0xda9550086Cd641F515654a857Dd357E982589CFD,17953584,5.46996899588178,26030.93671974889,26771.047904142222,26238.30405084979,0.999999999999994
0xda9550086Cd641F515654a857Dd357E982589CFD,17954785,5.464419939992352,26012.949518378315,26771.047904142222,26238.30405084979,0.9999999999999943
0xda9550086Cd641F515654a857Dd357E982589CFD,17955985,5.481238047554269,26254.299743349333,26771.047904142222,26238.30405084979,0.9999999999999943
0xda9550086Cd641F515654a857Dd357E982589CFD,17957185,5.461844136085008,26002.393398196025,26771.047904142222,26238.30405084979,0.9999999999999943
0xda9550086Cd641F515654a857Dd357E982589CFD,17958385,5.469767938064994,26326.859062685504,26771.047904142222,26238.30405084979,0.9999999999999944
0xda9550086Cd641F515654a857Dd357E982589CFD,17959586,5.477773854739606,26272.97883599931,26771.047904142222,26238.30405084979,0.9999999999999944
0xda9550086Cd641F515654a857Dd357E982589CFD,17960786,5.480545638276043,26123.666796197038,26771.047904142222,26238.30405084979,0.9999999999999944
0xda9550086Cd641F515654a857Dd357E982589CFD,17961986,5.453226274782101,25970.99273607529,26771.047904142222,26238.30405084979,0.9999999999999944
0xda9550086Cd641F515654a857Dd357E982589CFD,17963187,5.40881301791921,26174.25250800109,26771.047904142222,26238.30405084979,0.9999999999999964
0xda9550086Cd641F515654a857Dd357E982589CFD,17964387,5.41032151516219,25970.49108897878,26771.047904142222,26238.30405084979,0.9999999999999964
0xda9550086Cd641F515654a857Dd357E982589CFD,17965587,5.362789571215768,26342.67059610652,26771.047904142222,26238.30405084979,0.9999999999999962
0xda9550086Cd641F515654a857Dd357E982589CFD,17966788,5.367295747929493,26268.09706380416,26771.047904142222,26238.30405084979,0.9999999999999956
0xda9550086Cd641F515654a857Dd357E982589CFD,17967988,5.369076807474976,26002.458070436853,26771.047904142222,26238.30405084979,0.9999999999999956
0xda9550086Cd641F515654a857Dd357E982589CFD,17969188,5.379177979923408,26123.13127893308,26771.047904142222,26238.30405084979,0.9999999999999956
0xda9550086Cd641F515654a857Dd357E982589CFD,17970389,5.375360956348611,26053.556665875436,26771.047904142222,26238.30405084979,0.9999999999999956
0xda9550086Cd641F515654a857Dd357E982589CFD,17971589,5.239258816785123,26080.29955049904,26771.047904142222,26238.30405084979,0.999999999999998
0xda9550086Cd641F515654a857Dd357E982589CFD,17972789,5.2238464896944645,25816.408017761147,26771.047904142222,26238.30405084979,0.9999999999999983
0xda9550086Cd641F515654a857Dd357E982589CFD,17973990,4.742518122751897,26216.86672692471,26771.047904142222,26238.30405084979,0.9999999999999971
0xda9550086Cd641F515654a857Dd357E982589CFD,17975190,4.767676913421968,26018.750364777992,26771.047904142222,26238.30405084979,0.9999999999999971
0xda9550086Cd641F515654a857Dd357E982589CFD,17976390,4.747491164014536,26193.42047608977,26771.047904142222,26238.30405084979,0.9999999999999971
0xda9550086Cd641F515654a857Dd357E982589CFD,17977591,4.697604434829101,25701.70120613686,26771.047904142222,26238.30405084979,0.9999999999999973
0xda9550086Cd641F515654a857Dd357E982589CFD,17978791,4.191369713706916,26674.95071198525,26771.047904142222,26238.30405084979,0.9999999999999897
0xda9550086Cd641F515654a857Dd357E982589CFD,17979991,4.028201975206129,26814.601387230265,26771.047904142222,26238.30405084979,0.9999999999998229
0xda9550086Cd641F515654a857Dd357E982589CFD,17981192,3.947290089257496,26606.43190685403,26771.047904142222,26238.30405084979,0.9999999999999737
0xda9550086Cd641F515654a857Dd357E982589CFD,17982392,3.9550546619311446,26454.308750020245,26771.047904142222,26238.30405084979,0.999999999999974
0xda9550086Cd641F515654a857Dd357E982589CFD,17983592,3.9551546227965515,26511.888474547668,26771.047904142222,26238.30405084979,0.999999999999974
0xda9550086Cd641F515654a857Dd357E982589CFD,17984793,3.9366119010783502,26309.772234553453,26771.047904142222,26238.30405084979,0.999999999999974
0xda9550086Cd641F515654a857Dd357E982589CFD,17985993,3.707715440794391,26074.28554896975,26771.047904142222,26238.30405084979,0.9999999999999953
0xda9550086Cd641F515654a857Dd357E982589CFD,17987193,3.686806745585278,26020.80787185857,26771.047904142222,26238.30405084979,0.9999999999999962
0xda9550086Cd641F515654a857Dd357E982589CFD,17988394,3.666634229106648,26278.949647250316,26771.047904142222,26238.30405084979,0.9999999999999962
0xda9550086Cd641F515654a857Dd357E982589CFD,17989594,3.6711160545876447,25920.67065623428,26771.047904142222,26238.30405084979,0.9999999999999962
0xda9550086Cd641F515654a857Dd357E982589CFD,17990794,3.688373506607619,26113.7151368922,26771.047904142222,26238.30405084979,0.9999999999999962
0xda9550086Cd641F515654a857Dd357E982589CFD,17991995,3.6657318434903337,26279.211387898373,26771.047904142222,26238.30405084979,0.9999999999999962
0xda9550086Cd641F515654a857Dd357E982589CFD,17993195,3.6207751139869515,26000.07021837404,26771.047904142222,26238.30405084979,0.9999999999999976
0xda9550086Cd641F515654a857Dd357E982589CFD,17994395,3.577667144730997,26238.728934781335,26771.047904142222,26238.30405084979,0.9999999999999974
0xda9550086Cd641F515654a857Dd357E982589CFD,17995596,3.5773747144415675,26238.8561973559,26771.047904142222,26238.30405084979,0.9999999999999974
0xda9550086Cd641F515654a857Dd357E982589CFD,17996796,3.573833679206584,26248.983140537177,26771.047904142222,26238.30405084979,0.9999999999999974
0xda9550086Cd641F515654a857Dd357E982589CFD,17997996,3.6060780070489864,26089.809397009878,26771.047904142222,26238.30405084979,0.9999999999999973
0xda9550086Cd641F515654a857Dd357E982589CFD,17999197,3.6040944715409777,26103.005934147353,26771.047904142222,26238.30405084979,0.9999999999999973
0xda9550086Cd641F515654a857Dd357E982589CFD,18000397,3.607184055084504,26071.646510522536,26771.047904142222,26238.30405084979,0.9999999999999973
0xda9550086Cd641F515654a857Dd357E982589CFD,18001597,3.59996474701106,26126.495340427395,26771.047904142222,26238.30405084979,0.9999999999999973
0xda9550086Cd641F515654a857Dd357E982589CFD,18002798,3.6092612284697885,26025.590887493287,26771.047904142222,26238.30405084979,0.9999999999999973
0xda9550086Cd641F515654a857Dd357E982589CFD,18003998,3.5878458919398017,26184.895665222833,26771.047904142222,26238.30405084979,0.9999999999999973
0xda9550086Cd641F515654a857Dd357E982589CFD,18005198,3.584042904060721,26199.24859230822,26771.047904142222,26238.30405084979,0.9999999999999973
0xda9550086Cd641F515654a857Dd357E982589CFD,18006399,3.568589562515155,26252.808791797244,26771.047904142222,26238.30405084979,0.9999999999999973
0xda9550086Cd641F515654a857Dd357E982589CFD,18007599,3.5299768623294305,26259.71096978633,26771.047904142222,26238.30405084979,0.9999999999999962
0xda9550086Cd641F515654a857Dd357E982589CFD,18008799,3.543428971662522,26169.189243577188,26771.047904142222,26238.30405084979,0.9999999999999962
0xda9550086Cd641F515654a857Dd357E982589CFD,18010000,3.5343264601569864,25953.916842947096,26771.047904142222,26238.30405084979,0.9999999999999962
0xda9550086Cd641F515654a857Dd357E982589CFD,18011200,3.4747562423038647,25771.86195905182,26771.047904142222,26238.30405084979,0.9999999999999968
0xda9550086Cd641F515654a857Dd357E982589CFD,18012400,3.483921569250291,25815.901479207954,26771.047904142222,26238.30405084979,0.9999999999999974
0xda9550086Cd641F515654a857Dd357E982589CFD,18013601,3.440005565001667,26219.03666500178,26771.047904142222,26238.30405084979,0.9999999999999969
0xda9550086Cd641F515654a857Dd357E982589CFD,18014801,3.3929379212737025,26358.108275831568,26771.047904142222,26238.30405084979,0.9999999999999967
0xda9550086Cd641F515654a857Dd357E982589CFD,18016001,3.426278499116401,25842.162218398487,26771.047904142222,26238.30405084979,0.9999999999999968
0xda9550086Cd641F515654a857Dd357E982589CFD,18017202,3.427018656142048,26212.307822757983,26771.047904142222,26238.30405084979,0.9999999999999966
0xda9550086Cd641F515654a857Dd357E982589CFD,18018402,3.43944375460385,26030.85740614199,26771.047904142222,26238.30405084979,0.9999999999999966
0xda9550086Cd641F515654a857Dd357E982589CFD,18019602,3.4108539913624196,25852.595103638138,26771.047904142222,26238.30405084979,0.9999999999999969
0xda9550086Cd641F515654a857Dd357E982589CFD,18020803,3.389257510860545,26257.74951693735,26771.047904142222,26238.30405084979,0.9999999999999971
0xda9550086Cd641F515654a857Dd357E982589CFD,18022003,5.938313432456576,27850.068961340778,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18023203,5.1200387066587645,27622.160716726394,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18024404,4.432015429471278,27346.418331281882,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18025604,4.152590456152156,27362.55496718993,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18026804,3.967356084983901,27228.664293837854,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18028005,3.850419712319132,27318.413833745966,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18029205,2.9495926791599647,26984.354783493247,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18030405,3.480868936309578,27434.675628387828,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18031606,3.173939542699073,27210.80911945066,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18032806,3.4166569728354608,27388.414825217875,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18034006,3.29622030237628,27300.747217097585,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18035207,2.882461403626631,26943.668496200116,26771.047904142222,26238.30405084979,0.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18036407,0.5951603724351469,26145.715663308365,26771.047904142222,26238.30405084979,0.9999999999999694
0xda9550086Cd641F515654a857Dd357E982589CFD,18037607,4.6170458716582825,25992.579166640993,26771.047904142222,26238.30405084979,0.9999999999999969
0xda9550086Cd641F515654a857Dd357E982589CFD,18038808,4.615915619774514,26090.361558781235,26771.047904142222,26238.30405084979,0.9999999999999969
0xda9550086Cd641F515654a857Dd357E982589CFD,18040008,4.617037419059471,26047.83804519747,26771.047904142222,26238.30405084979,0.9999999999999969
0xda9550086Cd641F515654a857Dd357E982589CFD,18041208,4.61291376951399,25961.392796145577,26771.047904142222,26238.30405084979,0.9999999999999969
0xda9550086Cd641F515654a857Dd357E982589CFD,18042409,4.492296966142825,25599.210283575558,26771.047904142222,26238.30405084979,0.9999999999999969
0xda9550086Cd641F515654a857Dd357E982589CFD,18043609,4.1163118009969,25740.82091945058,26771.047904142222,26238.30405084979,1.0
0xda9550086Cd641F515654a857Dd357E982589CFD,18044809,3.993223973977071,25920.507665570924,26771.047904142222,26238.30405084979,0.9999999999999996
0xda9550086Cd641F515654a857Dd357E982589CFD,18046010,3.9903159822239687,25893.486895230693,26771.047904142222,26238.30405084979,0.9999999999999992
0xda9550086Cd641F515654a857Dd357E982589CFD,18047210,3.981605096906091,25929.466241561655,26771.047904142222,26238.30405084979,0.9999999999999992
0xda9550086Cd641F515654a857Dd357E982589CFD,18048410,3.9730964244715774,25958.62835227899,26771.047904142222,26238.30405084979,0.9999999999999992
0xda9550086Cd641F515654a857Dd357E982589CFD,18049611,3.944407615886325,26030.84841650438,26771.047904142222,26238.30405084979,0.9999999999999991
0xda9550086Cd641F515654a857Dd357E982589CFD,18050811,3.928836257485429,25712.965339314112,26771.047904142222,26238.30405084979,0.9999999999999987
0xda9550086Cd641F515654a857Dd357E982589CFD,18052011,3.9347447175317094,25930.20587185923,26771.047904142222,26238.30405084979,0.9999999999999987
0xda9550086Cd641F515654a857Dd357E982589CFD,18053212,3.9354389250532993,25912.428750170428,26771.047904142222,26238.30405084979,0.9999999999999987
0xda9550086Cd641F515654a857Dd357E982589CFD,18054412,3.9129620299289196,26040.45972724919,26771.047904142222,26238.30405084979,0.9999999999999987
0xda9550086Cd641F515654a857Dd357E982589CFD,18055612,3.914006434139869,26032.082232528363,26771.047904142222,26238.30405084979,0.9999999999999987
0xda9550086Cd641F515654a857Dd357E982589CFD,18056813,3.8940454195888994,25906.128770267784,26771.047904142222,26238.30405084979,0.9999999999999979
0xda9550086Cd641F515654a857Dd357E982589CFD,18058013,3.8564806763567527,26057.278095817263,26771.047904142222,26238.30405084979,0.9999999999999983
